,Id,Personal URL,Profile Cover Image Status,Profile Text Color R,Profile Text Color G,Profile Text Color B,Profile Page Color R,Profile Page Color G,Profile Page Color B,Profile Theme Color R,Profile Theme Color G,Profile Theme Color B,Is Profile View Size Customized?,Location Public Visibility,Profile Creation Month,Profile Creation Day,Profile Creation WeekDay,Profile Creation Hour,User Language,Num of Followers,Num of People Following,Num of Status Updates,Num of Direct Messages,Avg Daily Profile Visit Duration in seconds,Avg Daily Profile Clicks,Profile Image,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,-39600,-36000,-28800,-25200,-21600,-18000,-14400,-10800,-7200,0,3600,7200,10800,14400,16200,18000,19800,21600,25200,28800,32400,36000,37800,39600,46800,Not verified,Pending,Verified,business,celebrity,government,unknown,Num of Profile Likes
2072,76M48KSR034QAN0A,1,1,0.86,0.06,0.06,0.87,0.93,0.96,0.75,0.87,0.93,0,1,5,14,4,16,8,4.820562673774425,2.6910814921229687,3.696531119969607,1.4913616938342726,1.1139433523068367,0.6020599913279624,76M48KSR034QAN0A.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.5728716022004803
2073,325NA6RM91KGT3DG,1,0,0.95,0.4,0.13,1.0,0.4,0.0,0.0,0.33,0.63,0,1,3,5,3,20,6,4.020071103533842,3.0773679052841567,3.82013575187043,2.459392487759231,1.462397997898956,0.8450980400142568,325NA6RM91KGT3DG.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.643057683751453
2075,1KR9I3PH03AIS34S,0,1,0.0,0.6,0.6,0.94,0.94,0.94,0.07,0.08,0.09,0,1,5,19,1,14,6,4.309310715788175,2.806179973983887,3.605843539058089,2.8674674878590514,1.1139433523068367,0.6989700043360189,1KR9I3PH03AIS34S.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.149527013754348
2077,P4N1655D1KO2H2J7,1,1,0.67,0.72,0.76,0.87,0.93,0.96,0.75,0.87,0.93,0,0,5,2,0,13,10,5.12654374249054,2.8221680793680175,3.759365621655929,2.290034611362518,1.0791812460476249,0.3010299956639812,P4N1655D1KO2H2J7.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.4471580313422194
2079,FI6SCDSK6A644N7M,0,0,0.0,0.71,0.94,0.95,0.95,0.95,1.0,1.0,1.0,0,1,5,13,3,22,6,4.40440605092127,3.00987563371216,4.373316665173873,2.603144372620182,1.4313637641589874,0.3010299956639812,FI6SCDSK6A644N7M.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.236033147117636
2083,O74SFIRILAP6JKBD,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.0,0.65,0.89,0,1,4,22,6,15,6,4.720250288908779,2.1702617153949575,3.8607571230815423,1.8750612633917,1.414973347970818,0.3010299956639812,O74SFIRILAP6JKBD.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.3096301674258988
2084,CB8SFE2F4QQB0T7S,0,1,0.0,0.0,0.0,0.87,0.93,0.96,1.0,1.0,1.0,0,1,6,1,3,10,6,4.773230426229583,3.238798562713917,4.140696552546414,2.8898617212581885,1.0,0.7781512503836436,CB8SFE2F4QQB0T7S.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.4347285417797577
2087,BA0I80BT5O6RRH8S,0,1,0.0,0.52,0.71,0.87,1.0,0.8,0.6,0.89,0.91,0,1,8,2,6,16,6,6.035440145116566,3.2997251539756367,3.353916230920363,2.950364854376123,1.1139433523068367,0.3010299956639812,BA0I80BT5O6RRH8S.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.558708570533166
2088,PD74GINIP5JACA8J,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,7,1,0,23,8,5.698182348903281,2.496929648073215,3.629511534200453,2.250420002308894,1.6020599913279625,0.3010299956639812,PD74GINIP5JACA8J.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.9041202134761996
2090,8J0RQAJJ8K0CH3OR,0,0,0.11,0.52,0.63,0.87,0.93,0.96,0.98,0.45,0.24,0,1,4,3,1,20,8,4.547479333931026,2.1522883443830563,4.33537765411083,2.0791812460476247,1.2304489213782739,0.47712125471966244,8J0RQAJJ8K0CH3OR.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.7649229846498886
2091,72C9O1P1EBKCPQ4Q,0,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,1,1,14,4,9,6,4.139627248480638,2.2068258760318495,3.3803921600570273,2.1986570869544226,1.3010299956639813,0.47712125471966244,72C9O1P1EBKCPQ4Q.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.8965262174895554
2093,53JM1A1Q6T9BG7CK,0,0,0.0,0.0,0.0,0.92,0.92,0.92,1.0,0.52,0.0,0,1,10,2,4,15,13,4.657256691523987,3.4245549766067134,4.128431581093246,2.6232492903979003,1.2787536009528289,0.3010299956639812,53JM1A1Q6T9BG7CK.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.7712934426290596
2094,A992TEE0CCB9IMBH,0,1,0.0,0.52,0.71,0.87,0.93,0.96,0.12,0.13,0.13,0,1,10,7,4,8,10,4.695936746718007,2.910624404889201,4.357305807546096,2.4727564493172123,1.4471580313422192,0.47712125471966244,A992TEE0CCB9IMBH.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.035829825252828
2097,N0N5O2JRPFOO6OF9,0,1,0.0,0.69,0.78,0.87,0.93,0.96,0.75,0.87,0.93,0,1,8,11,3,17,8,4.063183187967576,3.180125875164054,4.105986795521472,2.1818435879447726,1.5185139398778875,0.47712125471966244,N0N5O2JRPFOO6OF9.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.680607428991788
2098,IDJ033QG1MKI002C,1,1,1.0,0.8,0.0,1.0,1.0,1.0,1.0,0.8,0.07,0,1,6,12,3,22,6,5.072205767227659,2.3180633349627615,3.9157163379459936,3.1354506993455136,1.5185139398778875,0.6989700043360189,IDJ033QG1MKI002C.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.7745169657285498
2099,7MONDE1TQIDK6AHI,1,0,0.37,0.25,0.6,0.99,0.99,0.99,0.67,0.52,0.77,0,0,12,9,3,13,6,2.591064607026499,2.5390760987927767,3.0362295440862948,0.7781512503836436,1.4771212547196624,0.6989700043360189,7MONDE1TQIDK6AHI.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.4983105537896004
2100,2DM68EAK9PDDQ27D,1,0,0.0,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,9,0,23,6,3.4407517004791854,1.5440680443502757,2.437750562820388,1.414973347970818,1.1139433523068367,0.0,2DM68EAK9PDDQ27D.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.4099331233312946
2102,46AHH050089SK06T,0,1,0.91,0.11,0.31,0.0,0.0,0.0,0.07,0.08,0.09,0,1,4,24,4,13,6,5.22411332670774,3.039017321997412,4.155093007530402,2.2355284469075487,0.8450980400142568,0.47712125471966244,46AHH050089SK06T.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.1640552918934515
2103,218DC377C32GR4AF,1,1,0.42,0.11,0.5,0.87,0.93,0.96,0.49,0.15,0.56,0,1,12,20,3,20,6,4.884863305619691,2.870403905279027,3.4763968267253302,1.5563025007672873,1.4913616938342726,0.3010299956639812,218DC377C32GR4AF.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.505149978319906
2105,DAO031NQAHK3F96K,1,0,0.04,0.23,0.4,0.46,0.64,0.79,0.04,0.23,0.4,0,0,9,8,0,21,6,4.071661123441788,2.8943160626844384,3.67089495352021,2.537819095073274,1.255272505103306,0.6020599913279624,DAO031NQAHK3F96K.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.7972675408307164
2106,BS3C110NDBS4S0ND,0,1,1.0,0.2,0.0,0.63,0.77,0.78,0.44,0.58,0.59,0,0,9,25,5,8,6,3.271841606536499,2.9661417327390325,4.235553695852755,1.380211241711606,1.414973347970818,0.47712125471966244,BS3C110NDBS4S0ND.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.655618583541222
2109,LM4OGAI29TLIIRFN,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,6,24,3,13,6,3.680154141734373,3.128722284338427,3.7488080049586023,2.0293837776852097,1.0791812460476249,0.6020599913279624,LM4OGAI29TLIIRFN.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.9590413923210936
2111,28K4NLTCTOR3BRA4,0,1,0.29,0.57,0.24,0.94,0.94,0.94,0.07,0.08,0.09,0,0,6,11,3,10,6,4.580981965962677,2.8715729355458786,4.1815291821065035,2.6910814921229687,1.380211241711606,0.8450980400142568,28K4NLTCTOR3BRA4.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.290479813330673
2116,6MOTNPLL43PKPAFS,0,1,0.0,0.52,0.71,1.0,0.96,0.87,0.0,0.0,0.0,0,1,4,12,1,19,6,4.918486421129435,1.3010299956639813,3.1947917577219247,2.5352941200427703,1.4771212547196624,0.6989700043360189,6MOTNPLL43PKPAFS.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.1451964061141817
2117,42H3ATLFGM8LQMJF,0,1,0.03,0.07,0.26,0.87,0.93,0.96,0.03,0.07,0.26,0,1,12,20,4,12,6,4.161218219691016,2.967079734144497,3.5848963441374497,2.3521825181113627,1.0,0.47712125471966244,42H3ATLFGM8LQMJF.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.404320467221731
2120,ASE6M27ISCLB4M9T,0,1,1.0,0.2,0.0,0.63,0.77,0.78,0.44,0.58,0.59,0,1,1,28,4,21,6,3.9899390132845354,2.6232492903979003,3.5996647787884166,2.220108088040055,1.4313637641589874,0.3010299956639812,ASE6M27ISCLB4M9T.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.6048737705526355
2121,K6K5M0LPAIIDQJSD,1,1,0.0,0.52,0.71,0.75,0.87,0.93,0.01,0.14,0.19,0,1,10,1,3,14,8,5.792517756693808,2.7403626894942437,3.9438406264012613,2.7671558660821804,1.0791812460476249,0.3010299956639812,K6K5M0LPAIIDQJSD.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.792391689498254
2123,8OI3HM1AIEASGDS9,1,0,0.0,0.52,0.71,0.87,0.93,0.96,1.0,1.0,1.0,0,1,4,20,4,18,6,5.359057227634889,1.863322860120456,3.4158077276355434,2.9867717342662448,1.6127838567197355,0.6989700043360189,8OI3HM1AIEASGDS9.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.7867514221455614
2126,SESM0J2HF79Q4KRK,1,0,0.23,0.58,0.85,0.94,0.94,0.94,0.6,0.64,0.71,0,0,8,29,4,20,6,3.9740047968974146,0.3010299956639812,3.3653007486379876,1.8920946026904804,1.380211241711606,0.3010299956639812,SESM0J2HF79Q4KRK.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.7283537820212285
2129,2IPP5GOMCCPP88HS,1,1,0.05,0.21,0.68,0.02,0.02,0.02,0.01,0.01,0.01,0,1,3,15,0,16,8,5.024604692408012,3.0681858617461617,3.8064513232472623,2.4409090820652177,1.255272505103306,0.6989700043360189,2IPP5GOMCCPP88HS.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.05307844348342
2132,QOQ3PAFQQDFN4EEP,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,0,7,30,0,8,8,5.749347440228952,1.845098040014257,4.487223245584333,2.6711728427150834,1.4771212547196624,0.47712125471966244,QOQ3PAFQQDFN4EEP.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.9542425094393249
2134,F33GSPCNHGBC933S,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,1,6,20,0,2,10,5.39275848860389,2.53655844257153,2.8603380065709936,2.895422546039408,1.4313637641589874,0.47712125471966244,F33GSPCNHGBC933S.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.113943352306837
2135,5S6CCNBFK71Q5BQG,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.94,0.94,0.94,0,0,2,14,1,0,24,3.534026106056135,0.6989700043360189,3.3136563466180315,0.7781512503836436,1.146128035678238,0.3010299956639812,5S6CCNBFK71Q5BQG.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0644579892269186
2137,TF3NME8AO64AANF6,0,0,0.0,0.52,0.85,0.94,0.94,0.94,0.03,0.36,0.52,0,1,12,8,1,11,10,5.239899817176968,3.218535505216528,4.595518266671238,2.958085848521085,1.3424226808222062,0.47712125471966244,TF3NME8AO64AANF6.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.834357112718405
2139,AD119DFL95HL1BAL,0,1,1.0,0.41,0.12,0.87,0.93,0.96,1.0,1.0,1.0,0,0,1,23,3,13,6,3.750354088762708,3.415974411376566,3.827756862978617,1.9294189257142929,1.1760912590556813,0.3010299956639812,AD119DFL95HL1BAL.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.7417816961431667
2140,BKOIPPQDKDLQ1H5G,0,1,0.41,0.11,0.2,0.87,0.93,0.96,0.9,0.81,0.84,0,1,4,3,1,13,10,5.415555913890659,2.7075701760979363,4.12456942932084,2.5440680443502757,1.3222192947339193,0.8450980400142568,BKOIPPQDKDLQ1H5G.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.7013088852280753
2142,RTORI5RD7FBCS8SD,0,1,0.0,0.24,0.7,0.87,1.0,0.8,0.6,0.89,0.91,0,1,4,1,3,15,6,3.822625678774141,3.1209028176145273,3.8358807318173946,2.367355921026019,1.4471580313422192,0.47712125471966244,RTORI5RD7FBCS8SD.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.337459261290656
2143,OAM8KJSADJI6RGDP,0,1,1.0,0.0,0.0,1.0,0.97,0.8,0.73,0.87,0.8,0,0,7,3,3,12,8,4.850964641889642,1.3424226808222062,4.131746945100879,1.2304489213782739,1.3010299956639813,0.6020599913279624,OAM8KJSADJI6RGDP.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3010299956639812
2145,E3ERPP5C1JJ8JH4M,0,1,0.98,0.69,0.25,0.87,0.93,0.96,0.21,0.29,0.24,0,1,4,10,1,22,6,4.460506952138215,2.683947130751512,3.3963737275365067,2.1583624920952498,1.146128035678238,0.3010299956639812,E3ERPP5C1JJ8JH4M.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.862131379313037
2146,BD1E6I6O78QA43BJ,1,1,0.71,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,4,3,6,6,4.438320794186449,1.9912260756924949,3.6900187807886953,2.4955443375464483,1.3424226808222062,0.0,BD1E6I6O78QA43BJ.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.271841606536499
2147,T3IHRGRM724LQT3M,0,1,1.0,0.0,0.0,0.87,0.93,0.96,0.67,0.72,0.76,0,1,6,12,1,3,6,4.974958192347341,1.8129133566428555,4.369864957856229,2.0211892990699383,1.462397997898956,0.6020599913279624,T3IHRGRM724LQT3M.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2.9206450014067875
2150,7OT4AEM9PN83FQRH,0,1,0.0,0.52,0.71,0.77,0.85,0.94,1.0,1.0,1.0,0,1,10,5,0,20,6,4.887234592579983,2.4771212547196626,4.02428037604708,2.7032913781186614,1.4313637641589874,0.47712125471966244,7OT4AEM9PN83FQRH.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.2884728005997825
2151,6HTK8969S38ETAPQ,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,0,12,9,0,10,6,4.598100776672218,1.3424226808222062,3.4008832155483626,2.2068258760318495,1.1139433523068367,0.3010299956639812,6HTK8969S38ETAPQ.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.745309059940828
2153,8S9FR32P2NLHEAAP,0,0,0.93,0.12,0.14,0.87,0.93,0.96,0.2,0.2,0.2,0,1,4,23,3,11,6,5.748309767501694,2.8813846567705728,3.5554572172046495,3.219060332448861,1.5314789170422551,0.47712125471966244,8S9FR32P2NLHEAAP.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.2907022432878543
2157,A1BBBCG8LC59A66Q,0,0,0.0,0.0,0.0,0.71,0.84,0.85,0.86,0.87,0.78,0,0,6,26,4,19,6,4.095064689548636,2.722633922533812,3.319314304090512,2.2278867046136734,1.255272505103306,0.3010299956639812,A1BBBCG8LC59A66Q.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.8779469516291885
2159,FMIG7KLIGGN5F150,1,0,0.0,0.06,0.22,0.87,0.93,0.96,0.75,0.87,0.93,0,1,4,18,3,8,2,4.466096174053737,2.428134794028789,3.8221680793680175,2.376576957056512,1.414973347970818,0.9030899869919435,FMIG7KLIGGN5F150.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.801403710017355
2160,6MJDBFJTH0C3R197,0,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,1,4,13,3,17,6,4.062393937253195,2.8796692056320534,4.134591434710877,2.6655809910179533,1.5185139398778875,0.3010299956639812,6MJDBFJTH0C3R197.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.35237549500052
2162,03I4N2SDDQJGN8PP,1,1,0.96,0.42,0.35,1.0,1.0,1.0,0.87,0.87,0.87,0,0,1,16,4,21,6,3.757471947765668,2.1818435879447726,4.410827827845384,2.5646660642520893,1.2304489213782739,0.3010299956639812,03I4N2SDDQJGN8PP.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.7075701760979363
2164,3SR26GG369OSLR1P,0,1,0.67,0.72,0.76,0.87,0.93,0.96,0.0,0.0,0.0,0,1,3,2,0,5,6,5.14382327224096,2.4712917110589387,4.1006806447251,3.044539760392411,1.6020599913279625,0.47712125471966244,3SR26GG369OSLR1P.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.1451964061141817
2169,C74I85PTDO6IE0GJ,1,1,0.05,0.6,0.7,0.97,0.94,0.95,0.98,0.98,0.98,0,0,4,18,5,13,14,5.115064388405903,2.0644579892269186,4.101231386790699,3.404320467221731,1.2787536009528289,0.3010299956639812,C74I85PTDO6IE0GJ.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.7259116322950483
2174,3805NM38LID4P3HN,1,1,0.8,0.2,0.4,0.87,0.93,0.96,0.0,0.0,0.0,0,0,8,2,4,12,6,2.9786369483844743,0.9030899869919435,2.6473829701146196,0.47712125471966244,1.2304489213782739,0.0,3805NM38LID4P3HN.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.8129133566428555
2175,JM6IBMR0FD0DN8AM,0,1,0.34,0.71,0.63,1.0,1.0,1.0,0.91,0.83,0.72,0,1,4,25,5,3,6,4.926990317466944,3.495821753385906,4.296445794206396,3.243286146083446,1.505149978319906,0.7781512503836436,JM6IBMR0FD0DN8AM.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.62746827245971
2176,BMJ72RI30RCAP142,0,1,0.05,0.24,0.26,0.95,0.81,0.25,0.0,0.6,0.8,0,1,8,2,0,7,6,4.712169692552654,2.816241299991783,4.1295610023090825,2.6646419755561257,1.3222192947339193,0.3010299956639812,BMJ72RI30RCAP142.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5872618496925344
2179,N0N9G39RGSI2RPKM,1,0,0.18,0.76,0.94,0.15,0.14,0.16,0.1,0.11,0.12,0,0,4,22,3,4,6,5.94841443298721,2.3521825181113627,3.924641047417163,2.9960736544852753,1.6127838567197355,0.47712125471966244,N0N9G39RGSI2RPKM.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.968482948553935
2180,E57SBCTDMS82DFEO,0,1,0.44,0.0,0.21,0.0,0.0,0.0,0.44,0.0,0.21,0,1,12,13,5,13,6,3.707655323531187,3.2314695904306814,3.2581581933407944,1.0,1.0791812460476249,0.3010299956639812,E57SBCTDMS82DFEO.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.083860800866573
2184,K5GTQO395C44GT6E,1,1,0.0,0.0,0.0,0.85,0.93,0.96,0.78,0.89,0.93,0,1,2,9,3,14,24,4.184918453552462,2.482873583608754,3.4313637641589874,2.3242824552976926,1.414973347970818,0.3010299956639812,K5GTQO395C44GT6E.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.9395192526186185
2185,MK88DFPMM14G2OL3,0,1,0.44,0.71,0.89,0.96,0.96,0.96,0.13,0.35,0.68,0,1,6,11,4,15,6,4.466200102446737,2.5289167002776547,3.9674543681827408,2.8182258936139557,1.3424226808222062,0.3010299956639812,MK88DFPMM14G2OL3.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.123524980942732
